,url,prize,photographer,year
214,https://www.worldpressphoto.org/collection/photo-contest/1967/gerard-klijn-nef/1,"Singles, Honorable mention",Gérard Klijn,1967
215,https://www.worldpressphoto.org/collection/photo-contest/1967/co-rentmeester-cp/1,"Singles, 1st prize",Co Rentmeester,1967
216,https://www.worldpressphoto.org/collection/photo-contest/1967/cheong-han-aw-nep/1,"Singles, Honorable mention",Cheong-han Aw,1967
217,https://www.worldpressphoto.org/collection/photo-contest/1967/hiromichi-mine/1,"Singles, 2nd prize",Hiromichi Mine,1967
218,https://www.worldpressphoto.org/collection/photo-contest/1967/peter-skingley-sn/1,"Singles, 1st prize",Peter Skingley,1967
219,https://www.worldpressphoto.org/collection/photo-contest/1967/roy-miller/1,"Singles, 3rd prize",Roy Miller,1967
220,https://www.worldpressphoto.org/collection/photo-contest/1967/eli-j-bottomley/1,"Singles, 2nd prize",Eli J. Bottomley,1967
221,https://www.worldpressphoto.org/collection/photo-contest/1967/stewart-fraser/1,"Singles, 1st prize",Stewart Fraser,1967
222,https://www.worldpressphoto.org/collection/photo-contest/1967/roland-witschel-nef/1,"Singles, Honorable mention",Roland Witschel,1967
223,https://www.worldpressphoto.org/collection/photo-contest/1967/peter-elinskas-pst/1,"Stories, 2nd prize",Peter Elinskas,1967
224,https://www.worldpressphoto.org/collection/photo-contest/1967/fred-ihrt-pst/1,"Stories, 1st prize",Fred Ihrt,1967
225,https://www.worldpressphoto.org/collection/photo-contest/1967/peter-skingley-ot/1,"Singles, 2nd prize singles",Peter Skingley,1967
226,https://www.worldpressphoto.org/collection/photo-contest/1967/gerard-klijn-ot/1,"Singles, 1st prize",Gérard Klijn,1967
227,https://www.worldpressphoto.org/collection/photo-contest/1967/peter-jackson-nep/1,"Singles, Honorable mention",Peter Jackson,1967
228,https://www.worldpressphoto.org/collection/photo-contest/1967/thomas-hoepker-pst/1,"Stories, 3rd prize",Thomas Hoepker,1967
229,https://www.worldpressphoto.org/collection/photo-contest/1968/eddie-adams-ne/1,"Singles, 1st prize",Eddie Adams,1968
230,https://www.worldpressphoto.org/collection/photo-contest/1968/gerard-klijn-gns/1,"Stories, 2nd prize",Gérard Klijn,1968
231,https://www.worldpressphoto.org/collection/photo-contest/1968/igor-utkin-gns/1,"Stories, 1st prize",Igor Utkin,1968
232,https://www.worldpressphoto.org/collection/photo-contest/1968/hilmar-pabel-gns/1,"Stories, 1st prize",Hilmar Pabel,1968
233,https://www.worldpressphoto.org/collection/photo-contest/1968/gianfranco-moroldo-gn/1,"Singles, 2nd prize",Gianfranco Moroldo,1968
234,https://www.worldpressphoto.org/collection/photo-contest/1968/victor-budan-gf/1,"Singles, 3rd prize",Victor Budan,1968
235,https://www.worldpressphoto.org/collection/photo-contest/1968/david-paynter-gn/1,"Singles, 1st prize",David Paynter,1968
236,https://www.worldpressphoto.org/collection/photo-contest/1968/sven-erik-sjoberg-gf/1,"Singles, 2nd prize",Sven-Erik Sjöberg,1968
237,https://www.worldpressphoto.org/collection/photo-contest/1968/david-paynter-gf/1,"Singles, 1st prize",David Paynter,1968
238,https://www.worldpressphoto.org/collection/photo-contest/1968/gianfranco-moroldo-cp/1,"Singles, 2nd prize",Gianfranco Moroldo,1968
239,https://www.worldpressphoto.org/collection/photo-contest/1968/terence-spencer-ne/1,"Singles, 2nd prize",Terence Spencer,1968
240,https://www.worldpressphoto.org/collection/photo-contest/1968/frank-hoy-gn/1,"Singles, 1st prize",Frank Hoy,1968
241,https://www.worldpressphoto.org/collection/photo-contest/1968/frank-hoy-cp/1,"Singles, 1st prize",Frank Hoy,1968
242,https://www.worldpressphoto.org/collection/photo-contest/1968/ron-bennett-ne/1,"Singles, 3rd prize",Ron Bennett,1968
243,https://www.worldpressphoto.org/collection/photo-contest/1968/pedro-luis-raota-ot/1,"Stories, Individual awards",Pedro Luis Raota,1968
244,https://www.worldpressphoto.org/collection/photo-contest/1968/max-scheler-tass/1,"Stories, Individual awards",Max Scheler,1968
245,https://www.worldpressphoto.org/collection/photo-contest/1968/ron-bennett-sn/1,"Singles, 3rd prize",Ron Bennett,1968
246,https://www.worldpressphoto.org/collection/photo-contest/1968/terence-spencer-sn/1,"Singles, 2nd prize",Terence Spencer,1968
247,https://www.worldpressphoto.org/collection/photo-contest/1968/eddie-adams-sn/1,"Singles, 1st prize",Eddie Adams,1968
248,https://www.worldpressphoto.org/collection/photo-contest/1968/alfred-markey/1,"Singles, 2nd prize",Alfred Markey,1968
249,https://www.worldpressphoto.org/collection/photo-contest/1968/tonny-strouken/1,"Singles, 3rd prize",Tonny Strouken,1968
250,https://www.worldpressphoto.org/collection/photo-contest/1968/pedro-luis-raota-proy/1,"Stories, Individual awards",Pedro Luis Raota,1968
251,https://www.worldpressphoto.org/collection/photo-contest/1968/max-scheler/1,"Stories, 3rd prize",Max Scheler,1968
252,https://www.worldpressphoto.org/collection/photo-contest/1968/gerard-klijn/1,"Stories, 2nd prize",Gérard Klijn,1968
253,https://www.worldpressphoto.org/collection/photo-contest/1968/hilmar-pabel-pst/1,"Stories, 1st prize",Hilmar Pabel,1968
254,https://www.worldpressphoto.org/collection/photo-contest/1968/igor-utkin-pst/1,"Stories, 1st prize",Igor Utkin,1968
255,https://www.worldpressphoto.org/collection/photo-contest/1968/douglas-miller/1,"Singles, 1st prize",Douglas Miller,1968
256,https://www.worldpressphoto.org/collection/photo-contest/1969/stanislaw-jakubowski-gns/1,"Stories, 1st prize",Stanislaw Jakubowski,1969
257,https://www.worldpressphoto.org/collection/photo-contest/1969/horst-faas-ne/1,"Singles, 2nd prize",Horst Faas,1969
258,https://www.worldpressphoto.org/collection/photo-contest/1969/toshio-aoi-ne/1,"Singles, 1st prize",Toshio Aoi,1969
259,https://www.worldpressphoto.org/collection/photo-contest/1969/tony-vaccaro-aae/1,"Singles, 1st prize",Tony Vaccaro,1969
260,https://www.worldpressphoto.org/collection/photo-contest/1969/alexey-perevoshchikov-gn/1,"Singles, 3rd prize",Alexey Perevoshchikov,1969
261,https://www.worldpressphoto.org/collection/photo-contest/1969/frank-attard-ne/1,"Singles, 3rd prize",Frank Attard,1969
262,https://www.worldpressphoto.org/collection/photo-contest/1969/ruud-hoff-gn/1,"Singles, 1st prize",Ruud Hoff,1969
263,https://www.worldpressphoto.org/collection/photo-contest/1969/alexey-perevoshchikov-gf/1,"Singles, 3rd prize",Alexey Perevoshchikov,1969
264,https://www.worldpressphoto.org/collection/photo-contest/1969/ruud-hoff-gf/1,"Singles, 1st prize",Ruud Hoff,1969
265,https://www.worldpressphoto.org/collection/photo-contest/1969/georg-bohlje-cp/1,"Singles, 2nd prize",Georg Böhlje,1969
266,https://www.worldpressphoto.org/collection/photo-contest/1969/tony-vaccaro-cp/1,"Singles, 1st prize",Tony Vaccaro,1969
267,https://www.worldpressphoto.org/collection/photo-contest/1969/georg-bohlje-gn/1,"Singles, 2nd prize",Georg Böhlje,1969
268,https://www.worldpressphoto.org/collection/photo-contest/1969/hanns-jorg-anders-tass/1,"Singles, Individual awards",Hanns-Jörg Anders,1969
269,https://www.worldpressphoto.org/collection/photo-contest/1969/henning-christoph-gns/1,"Stories, 2nd prize",Henning Christoph,1969
270,https://www.worldpressphoto.org/collection/photo-contest/1969/rudi-herzog-ot/1,"Stories, 2nd prize",Rudi Herzog,1969
271,https://www.worldpressphoto.org/collection/photo-contest/1969/rudi-herzog-tmp/1,"Stories, 2nd prize",Rudi Herzog,1969
272,https://www.worldpressphoto.org/collection/photo-contest/1969/frank-attard-sn/1,"Singles, 3rd prize",Frank Attard,1969
273,https://www.worldpressphoto.org/collection/photo-contest/1969/horst-faas-sn/1,"Singles, 2nd prize",Horst Faas,1969
274,https://www.worldpressphoto.org/collection/photo-contest/1969/toshio-aoi-sn/1,"Singles, 1st prize",Toshio Aoi,1969
275,https://www.worldpressphoto.org/collection/photo-contest/1969/antanas-alishauskas/1,"Singles, 1st prize",Antanas Alishauskas,1969
276,https://www.worldpressphoto.org/collection/photo-contest/1969/hanns-jorg-anders-ot/1,"Singles, Individual awards",Hanns-Jörg Anders,1969
277,https://www.worldpressphoto.org/collection/photo-contest/1969/leif-engberg-proy/1,"Stories, Individual awards",Leif Engberg,1969
278,https://www.worldpressphoto.org/collection/photo-contest/1969/henning-christoph/1,"Stories, 2nd prize",Henning Christoph,1969
279,https://www.worldpressphoto.org/collection/photo-contest/1969/stanislaw-jakubowski-pst/1,"Stories, 1st prize",Stanislaw Jakubowski,1969
280,https://www.worldpressphoto.org/collection/photo-contest/1969/neil-armstrong-ot/1,"Stories, Individual awards",Neil Armstrong,1969
281,https://www.worldpressphoto.org/collection/photo-contest/1969/leif-engberg-ot/1,"Stories, Individual awards",Leif Engberg,1969
282,https://www.worldpressphoto.org/collection/photo-contest/1969/neil-armstrong-sm/1,"Stories, Individual awards",Neil Armstrong,1969
283,https://www.worldpressphoto.org/collection/photo-contest/1972/kim-dong-joon-ne/1,"Singles, 2nd prize", Kim Dong-Joon,1972
284,https://www.worldpressphoto.org/collection/photo-contest/1972/mel-finkelstein-ne/1,"Singles, 1st prize",Mel Finkelstein,1972
285,https://www.worldpressphoto.org/collection/photo-contest/1972/oskar-treichel-gns/1,"Stories, 3rd prize",Oskar Treichel,1972
286,https://www.worldpressphoto.org/collection/photo-contest/1972/horst-faas-michel-laurent-gns/1,"Stories, 2nd prize", Horst Faas & Michel Laurent,1972
287,https://www.worldpressphoto.org/collection/photo-contest/1972/wolfgang-peter-geller-gns/1,"Stories, 1st prize",Wolfgang Peter Geller,1972
288,https://www.worldpressphoto.org/collection/photo-contest/1972/eddie-adams-gn/1,"Singles, 1st prize",Eddie Adams,1972
289,https://www.worldpressphoto.org/collection/photo-contest/1972/kent-e-gavin-gn/1,"Singles, 1st prize",Kent E. Gavin,1972
290,https://www.worldpressphoto.org/collection/photo-contest/1972/bedrich-kocek-gf/1,"Singles, 3rd prize",Bedrich Kocek,1972
291,https://www.worldpressphoto.org/collection/photo-contest/1972/david-waterman-gf/1,"Singles, 2nd prize",David Waterman,1972
292,https://www.worldpressphoto.org/collection/photo-contest/1972/eddie-adams-gf/1,"Singles, 1st prize",Eddie Adams,1972
293,https://www.worldpressphoto.org/collection/photo-contest/1972/kent-e-gavin-nef/1,"Singles, 1st prize",Kent E. Gavin,1972
294,https://www.worldpressphoto.org/collection/photo-contest/1972/david-waterman-gn/1,"Singles, 2nd prize",David Waterman,1972
295,https://www.worldpressphoto.org/collection/photo-contest/1972/john-downing-nef/1,"Singles, 2nd prize",John Downing,1972
296,https://www.worldpressphoto.org/collection/photo-contest/1972/kim-dong-joon-lee-young-woo-ne/1,"Singles, 2nd prize", Kim Dong-Joon & Lee Young Woo,1972
297,https://www.worldpressphoto.org/collection/photo-contest/1972/wolfgang-peter-geller-pst/1,"Stories, 1st prize",Wolfgang Peter Geller,1972
298,https://www.worldpressphoto.org/collection/photo-contest/1972/fernando-botan-mon-nef/1,"Singles, 3rd prize",Fernando Botán Mon,1972
299,https://www.worldpressphoto.org/collection/photo-contest/1972/kim-dong-joon-lee-young-woo-sn/1,"Singles, 2nd prize", Kim Dong-Joon & Lee Young Woo,1972
300,https://www.worldpressphoto.org/collection/photo-contest/1972/kim-dong-joon-sn/1,"Singles, 2nd prize", Kim Dong-Joon,1972
301,https://www.worldpressphoto.org/collection/photo-contest/1972/mel-finkelstein-sn/1,"Singles, 1st prize",Mel Finkelstein,1972
302,https://www.worldpressphoto.org/collection/photo-contest/1972/ed-lacey/1,"Singles, 2nd prize",Ed Lacey,1972
303,https://www.worldpressphoto.org/collection/photo-contest/1972/jacques-marie/1,"Singles, 1st prize",Jacques Marie,1972
304,https://www.worldpressphoto.org/collection/photo-contest/1972/andrew-lopez/1,"Singles, 3rd prize",Andrew Lopez,1972
305,https://www.worldpressphoto.org/collection/photo-contest/1972/manfred-rademacher/1,"Singles, 2nd prize",Manfred Rademacher,1972
306,https://www.worldpressphoto.org/collection/photo-contest/1972/klaus-gottfredsen/1,"Singles, 1st prize",Klaus Gottfredsen,1972
307,https://www.worldpressphoto.org/collection/photo-contest/1972/oskar-treichel-pst/1,"Stories, 3rd prize",Oskar Treichel,1972
308,https://www.worldpressphoto.org/collection/photo-contest/1972/horst-faas-michel-laurent-pst/1,"Stories, 2nd prize", Horst Faas & Michel Laurent,1972
309,https://www.worldpressphoto.org/collection/photo-contest/1972/jorma-k-pouta/1,"Singles, 3rd prize",Jorma K. Pouta,1972
310,https://www.worldpressphoto.org/collection/photo-contest/1973/sven-erik-sjoberg-gns/1,"Stories, 2nd prize",Sven-Erik Sjöberg,1973
311,https://www.worldpressphoto.org/collection/photo-contest/1973/frederick-keith-hoare-nef/1,"Singles, 3rd prize",Frederick Keith Hoare,1973
312,https://www.worldpressphoto.org/collection/photo-contest/1973/ulrich-kohls-ot/1,"Singles, Individual awards",Ulrich Kohls,1973
313,https://www.worldpressphoto.org/collection/photo-contest/1973/eddie-adams-nef/1,"Singles, 2nd prize",Eddie Adams,1973
314,https://www.worldpressphoto.org/collection/photo-contest/1973/fernando-botan-mon-nef/1,"Singles, 1st prize",Fernando Botán Mon,1973
315,https://www.worldpressphoto.org/collection/photo-contest/1973/henning-christoph-gns/1,"Stories, 3rd prize",Henning Christoph,1973
316,https://www.worldpressphoto.org/collection/photo-contest/1973/don-mccullin-gns/1,"Stories, 1st prize",Don McCullin,1973
317,https://www.worldpressphoto.org/collection/photo-contest/1973/laszlo-torok-gf/1,"Singles, 1st prize",László Török,1973
318,https://www.worldpressphoto.org/collection/photo-contest/1973/laszlo-torok-gn/1,"Singles, 1st prize",László Török,1973
319,https://www.worldpressphoto.org/collection/photo-contest/1973/fernando-botan-mon-gn/1,"Singles, 1st prize",Fernando Botán Mon,1973
320,https://www.worldpressphoto.org/collection/photo-contest/1973/ulrich-kohls-cfc/1,"Singles, Individual awards",Ulrich Kohls,1973
321,https://www.worldpressphoto.org/collection/photo-contest/1973/mikhail-mineev-gf/1,"Singles, 3rd prize",Mikhail Mineev,1973
322,https://www.worldpressphoto.org/collection/photo-contest/1973/oleg-ivanov-gf/1,"Singles, 2nd prize",Oleg Ivanov,1973
323,https://www.worldpressphoto.org/collection/photo-contest/1973/hannu-hautala-cfc/1,"Stories, Individual awards",Hannu Hautala,1973
324,https://www.worldpressphoto.org/collection/photo-contest/1973/hannu-hautala-ot/1,"Stories, Individual awards",Hannu Hautala,1973
325,https://www.worldpressphoto.org/collection/photo-contest/1973/eddie-adams-gn/1,"Singles, 2nd prize",Eddie Adams,1973
326,https://www.worldpressphoto.org/collection/photo-contest/1973/horst-ossinger-pns/1,"Stories, 1st prize",Horst Ossinger,1973
327,https://www.worldpressphoto.org/collection/photo-contest/1973/vaclav-jirsa-sps/1,"Stories, 2nd prize",Vaclav Jirsa,1973
328,https://www.worldpressphoto.org/collection/photo-contest/1973/vaclav-jirsa-pst/1,"Stories, 2nd prize",Vaclav Jirsa,1973
329,https://www.worldpressphoto.org/collection/photo-contest/1973/horst-ossinger-pst/1,"Stories, 1st prize",Horst Ossinger,1973
330,https://www.worldpressphoto.org/collection/photo-contest/1973/stefan-tihov/1,"Singles, 3rd prize",Stefan Tihov,1973
331,https://www.worldpressphoto.org/collection/photo-contest/1973/park-tae-hong/1,"Singles, 2nd prize", Park Tae-hong,1973
332,https://www.worldpressphoto.org/collection/photo-contest/1973/nick-ut-sn/1,"Singles, 1st prize",Nick Ut,1973
333,https://www.worldpressphoto.org/collection/photo-contest/1973/joszef-farkas-sps/1,"Stories, 3rd prize",Joszef Farkas,1973
334,https://www.worldpressphoto.org/collection/photo-contest/1973/olle-seijbold/1,"Singles, 2nd prize",Olle Seijbold,1973
335,https://www.worldpressphoto.org/collection/photo-contest/1973/co-rentmeester/1,"Singles, 1st prize",Co Rentmeester,1973
336,https://www.worldpressphoto.org/collection/photo-contest/1973/ulrich-kohls-sp/1,"Singles, 3rd prize",Ulrich Kohls,1973
337,https://www.worldpressphoto.org/collection/photo-contest/1973/boris-kaufman/1,"Singles, 2nd prize",Boris Kaufman,1973
338,https://www.worldpressphoto.org/collection/photo-contest/1973/peter-meissner/1,"Singles, 1st prize",Peter Meissner,1973
339,https://www.worldpressphoto.org/collection/photo-contest/1973/henning-christoph-pst/1,"Stories, 3rd prize",Henning Christoph,1973
340,https://www.worldpressphoto.org/collection/photo-contest/1973/sven-erik-sjoberg-pst/1,"Stories, 2nd prize",Sven-Erik Sjöberg,1973
341,https://www.worldpressphoto.org/collection/photo-contest/1973/don-mccullin-pst/1,"Stories, 1st prize",Don McCullin,1973
342,https://www.worldpressphoto.org/collection/photo-contest/1973/joszef-farkas-pst/1,"Stories, 3rd prize",Joszef Farkas,1973
343,https://www.worldpressphoto.org/collection/photo-contest/1973/vladimir-savostyanov/1,"Singles, 3rd prize",Vladimir Savostyanov,1973
344,https://www.worldpressphoto.org/collection/photo-contest/1974/lars-astrom-gns/1,"Stories, 3rd prize",Lars Aström,1974
345,https://www.worldpressphoto.org/collection/photo-contest/1974/sven-erik-sjoberg-nef/1,"Singles, 1st prize",Sven-Erik Sjöberg,1974
346,https://www.worldpressphoto.org/collection/photo-contest/1974/steven-j-h-breukel/1,"Singles, 3rd prize",Steven J.H. Breukel,1974
347,https://www.worldpressphoto.org/collection/photo-contest/1974/roberto-peeters/1,"Singles, 2nd prize",Roberto Peeters,1974
348,https://www.worldpressphoto.org/collection/photo-contest/1974/sal-veder/1,"Singles, 1st prize",Sal Veder,1974
349,https://www.worldpressphoto.org/collection/photo-contest/1974/max-alpert-gns/1,"Stories, 2nd prize",Max Alpert,1974
350,https://www.worldpressphoto.org/collection/photo-contest/1974/eddie-adams-nef/1,"Singles, 2nd prize",Eddie Adams,1974
